Date,Map,Team 1 ID,Team 1 Start Side,Team 1 Score,Team 1 Half 1 Score,Team 1 Half 2 Score,Team 1 Overtime Score,Team 2 ID,Team 2 Start Side,Team 2 Score,Team 2 Half 1 Score,Team 2 Half 2 Score,Team 2 Overtime Score,Match ID
5/13/17,Mirage,7907,CT,8,6,2,0,7908,T,16,9,7,0,2310751/skillnaden-vs-popcornplokker-yoggi-yalla-cup-2017-inferno-online-qualifier
5/13/17,Cache,7907,T,11,6,5,0,7908,CT,16,9,7,0,2310751/skillnaden-vs-popcornplokker-yoggi-yalla-cup-2017-inferno-online-qualifier
5/13/17,Cache,7566,CT,3,3,0,0,7187,T,16,12,4,0,2310629/playing-ducks-vs-nexus-cevo-main-season-12-europe
5/13/17,Mirage,7566,T,7,4,3,0,7187,CT,16,11,5,0,2310629/playing-ducks-vs-nexus-cevo-main-season-12-europe
5/13/17,Nuke,6978,CT,16,11,5,0,4602,T,8,4,4,0,2310625/singularity-vs-tricked-hellcase-cup-4
5/13/17,Inferno,6978,CT,7,5,2,0,4602,T,16,10,6,0,2310625/singularity-vs-tricked-hellcase-cup-4
5/13/17,Overpass,6978,T,16,9,7,0,4602,CT,14,6,8,0,2310625/singularity-vs-tricked-hellcase-cup-4
5/13/17,Inferno,7489,CT,16,5,11,0,7397,T,13,10,3,0,2310514/epg-vs-outlaws-binary-dragons-csgopolygon-cup-6
5/13/17,Cobblestone,7489,T,5,4,1,0,7397,CT,16,11,5,0,2310514/epg-vs-outlaws-binary-dragons-csgopolygon-cup-6
5/13/17,Nuke,4865,CT,0,0,0,0,7606,T,16,15,1,0,2310681/new4-vs-vici-asia-minor-china-qualifier-pgl-major-krakow-2017
5/13/17,Cache,4865,CT,12,3,9,0,7606,T,16,12,4,0,2310681/new4-vs-vici-asia-minor-china-qualifier-pgl-major-krakow-2017
5/13/17,Inferno,7660,CT,16,10,6,0,7024,T,6,5,1,0,2310682/flash-vs-ehome-asia-minor-china-qualifier-pgl-major-krakow-2017
5/13/17,Mirage,7660,T,14,10,4,0,7024,CT,16,5,11,0,2310682/flash-vs-ehome-asia-minor-china-qualifier-pgl-major-krakow-2017
5/13/17,Train,7660,T,16,11,5,0,7024,CT,4,4,0,0,2310682/flash-vs-ehome-asia-minor-china-qualifier-pgl-major-krakow-2017
5/13/17,Overpass,6353,T,16,8,8,0,6774,CT,12,7,5,0,2308829/mith-vs-signature-beyondgodlike-csgo-sea-pro-league
5/13/17,Mirage,6353,CT,5,4,1,0,6774,T,16,11,5,0,2308829/mith-vs-signature-beyondgodlike-csgo-sea-pro-league
5/13/17,Cobblestone,5752,CT,16,12,4,0,6673,T,3,3,0,0,2310693/cloud9-vs-nrg-subaru-invitational-2017
5/13/17,Train,5752,T,16,9,7,0,6673,CT,9,6,3,0,2310693/cloud9-vs-nrg-subaru-invitational-2017
5/13/17,Overpass,7497,T,5,4,1,0,7701,CT,16,11,5,0,2310696/resistance-vs-imperial-esl-south-east-europe-championship-season-5
5/13/17,Cobblestone,7497,CT,10,5,5,0,7701,T,16,10,6,0,2310696/resistance-vs-imperial-esl-south-east-europe-championship-season-5
5/13/17,Train,6662,T,7,1,6,0,7397,CT,16,14,2,0,2310694/vatos-locos-vs-outlaws-esl-south-east-europe-championship-season-5
5/13/17,Inferno,6662,T,13,5,8,0,7397,CT,16,10,6,0,2310694/vatos-locos-vs-outlaws-esl-south-east-europe-championship-season-5
5/13/17,Inferno,5973,T,13,9,4,0,7010,CT,16,6,10,0,2310691/liquid-vs-immortals-subaru-invitational-2017
5/13/17,Cobblestone,5973,CT,10,6,4,0,7010,T,16,9,7,0,2310691/liquid-vs-immortals-subaru-invitational-2017
5/13/17,Cobblestone,6615,T,11,8,3,0,5974,CT,16,7,9,0,2310690/optic-vs-clg-subaru-invitational-2017
5/13/17,Train,6615,T,10,5,5,0,5974,CT,16,10,6,0,2310690/optic-vs-clg-subaru-invitational-2017
5/13/17,Mirage,7397,CT,16,7,9,0,4602,T,9,8,1,0,2310624/outlaws-vs-tricked-hellcase-cup-4
5/13/17,Overpass,7397,T,22,7,8,7,4602,CT,19,8,7,4,2310624/outlaws-vs-tricked-hellcase-cup-4
5/13/17,Cobblestone,4501,CT,9,2,7,0,6693,T,16,13,3,0,2310713/alternate-attax-vs-panthers-99damage-league-season-5
5/13/17,Cache,4501,CT,16,6,10,0,6693,T,13,9,4,0,2310713/alternate-attax-vs-panthers-99damage-league-season-5
5/13/17,Train,4501,T,16,8,8,0,6693,CT,9,7,2,0,2310713/alternate-attax-vs-panthers-99damage-league-season-5
5/13/17,Train,7363,T,16,8,8,0,7655,CT,10,7,3,0,2308830/glassysky-vs-ultimate-beyondgodlike-csgo-sea-pro-league
5/13/17,Cache,7363,CT,16,9,7,0,7655,T,8,6,2,0,2308830/glassysky-vs-ultimate-beyondgodlike-csgo-sea-pro-league
5/13/17,Nuke,7835,T,16,10,6,0,7264,CT,10,5,5,0,2310648/impossible-vs-spraynpray-streamme-gauntlet-cis-vs-eu-5
5/13/17,Train,7835,T,8,3,5,0,7264,CT,16,12,4,0,2310648/impossible-vs-spraynpray-streamme-gauntlet-cis-vs-eu-5
5/13/17,Cache,7835,T,16,9,7,0,7264,CT,9,6,3,0,2310648/impossible-vs-spraynpray-streamme-gauntlet-cis-vs-eu-5
5/14/17,Train,5005,CT,16,12,4,0,6987,T,8,3,5,0,2310795/complexity-vs-eclipse-americas-minor-north-america-closed-qualifier-pgl-major-krakow-2017
5/14/17,Train,6290,T,16,11,5,0,7879,CT,4,4,0,0,2310794/luminosity-vs-mask-off-americas-minor-north-america-closed-qualifier-pgl-major-krakow-2017
5/14/17,Cache,7557,CT,16,5,11,0,5974,T,13,10,3,0,2310776/misfits-vs-clg-americas-minor-north-america-closed-qualifier-pgl-major-krakow-2017
5/14/17,Cache,5005,CT,16,9,7,0,6811,T,14,6,8,0,2310777/complexity-vs-broken-alliance-americas-minor-north-america-closed-qualifier-pgl-major-krakow-2017
5/14/17,Train,6987,T,16,6,10,0,7263,CT,14,9,5,0,2310780/eclipse-vs-fakeoutnation-americas-minor-north-america-closed-qualifier-pgl-major-krakow-2017
5/14/17,Mirage,6673,CT,16,11,5,0,6290,T,8,4,4,0,2310775/nrg-vs-luminosity-americas-minor-north-america-closed-qualifier-pgl-major-krakow-2017
5/14/17,Inferno,7104,CT,8,4,4,0,7885,T,16,11,5,0,2310778/rush-vs-bushido-boyz-americas-minor-north-america-closed-qualifier-pgl-major-krakow-2017
5/14/17,Cache,5974,T,19,7,8,4,7885,CT,17,8,7,2,2310791/clg-vs-bushido-boyz-americas-minor-north-america-closed-qualifier-pgl-major-krakow-2017
5/14/17,Inferno,7531,T,7,5,2,0,7879,CT,16,10,6,0,2310779/miami-flamingos-vs-mask-off-americas-minor-north-america-closed-qualifier-pgl-major-krakow-2017
5/14/17,Mirage,5946,T,16,9,7,0,7911,CT,7,6,1,0,2310781/evolution-vs-kungar-cis-minor-qualifier-pgl-major-krakow-2017
5/14/17,Inferno,5946,T,16,11,4,1,7911,CT,19,4,11,4,2310781/evolution-vs-kungar-cis-minor-qualifier-pgl-major-krakow-2017
5/14/17,Cobblestone,5946,T,22,4,11,7,7911,CT,20,11,4,5,2310781/evolution-vs-kungar-cis-minor-qualifier-pgl-major-krakow-2017
5/14/17,Overpass,7820,CT,9,5,4,0,7912,T,16,10,6,0,2310782/goodjob-vs-makemistake-cis-minor-qualifier-pgl-major-krakow-2017
5/14/17,Mirage,7820,T,16,9,7,0,7912,CT,7,6,1,0,2310782/goodjob-vs-makemistake-cis-minor-qualifier-pgl-major-krakow-2017
5/14/17,Inferno,7820,T,11,6,5,0,7912,CT,16,9,7,0,2310782/goodjob-vs-makemistake-cis-minor-qualifier-pgl-major-krakow-2017
5/14/17,Cache,5395,CT,16,10,6,0,7532,T,13,5,8,0,2310689/penta-vs-big-esea-season-24-global-challenge-mdl-global-finals
5/14/17,Inferno,5395,T,16,9,7,0,7532,CT,12,6,6,0,2310689/penta-vs-big-esea-season-24-global-challenge-mdl-global-finals
5/14/17,Cache,6669,CT,16,6,10,0,7187,T,13,9,4,0,2310699/binary-dragons-vs-nexus-esl-south-east-europe-championship-season-5
5/14/17,Mirage,6669,T,16,8,8,0,7187,CT,9,7,2,0,2310699/binary-dragons-vs-nexus-esl-south-east-europe-championship-season-5
5/14/17,Mirage,6137,T,16,11,5,0,7010,CT,14,4,10,0,2310773/sk-vs-immortals-subaru-invitational-2017
5/14/17,Inferno,6137,CT,16,13,3,0,7010,T,3,2,1,0,2310773/sk-vs-immortals-subaru-invitational-2017
5/14/17,Mirage,7819,CT,19,8,7,4,7913,T,17,7,8,2,2310784/teamasd-vs-execution-cis-minor-qualifier-pgl-major-krakow-2017
5/14/17,Inferno,7819,CT,16,12,4,0,7913,T,3,3,0,0,2310784/teamasd-vs-execution-cis-minor-qualifier-pgl-major-krakow-2017
5/14/17,Cobblestone,7606,T,8,5,3,0,7660,CT,16,10,6,0,2310749/vici-vs-flash-asia-minor-china-qualifier-pgl-major-krakow-2017
5/14/17,Cache,7606,T,16,10,6,0,7660,CT,13,5,8,0,2310749/vici-vs-flash-asia-minor-china-qualifier-pgl-major-krakow-2017
5/14/17,Overpass,7606,T,7,5,2,0,7660,CT,16,10,6,0,2310749/vici-vs-flash-asia-minor-china-qualifier-pgl-major-krakow-2017
5/14/17,Overpass,6010,CT,16,11,5,0,6468,T,9,4,5,0,2310716/chiefs-vs-legacy-aoc-cybergamer-premier-league-winter-2017
5/14/17,Inferno,6010,T,11,3,8,0,6468,CT,16,12,4,0,2310716/chiefs-vs-legacy-aoc-cybergamer-premier-league-winter-2017
5/14/17,Overpass,5395,CT,16,9,7,0,6301,T,9,6,3,0,2310687/penta-vs-splyce-esea-season-24-global-challenge-mdl-global-finals
5/14/17,Inferno,5395,T,16,9,7,0,6301,CT,11,6,5,0,2310687/penta-vs-splyce-esea-season-24-global-challenge-mdl-global-finals
5/14/17,Cache,7532,T,16,5,11,0,6902,CT,14,10,4,0,2310688/big-vs-godsent-esea-season-24-global-challenge-mdl-global-finals
5/14/17,Overpass,7532,T,5,5,0,0,6902,CT,16,10,6,0,2310688/big-vs-godsent-esea-season-24-global-challenge-mdl-global-finals
5/14/17,Train,7532,T,16,9,7,0,6902,CT,13,6,7,0,2310688/big-vs-godsent-esea-season-24-global-challenge-mdl-global-finals
5/14/17,Cache,7266,T,12,10,2,0,6215,CT,16,5,11,0,2310785/vengeance-vs-log-cis-minor-qualifier-pgl-major-krakow-2017
5/14/17,Mirage,7266,CT,3,3,0,0,6215,T,16,12,4,0,2310785/vengeance-vs-log-cis-minor-qualifier-pgl-major-krakow-2017
5/14/17,Train,5974,T,14,6,8,0,5752,CT,16,9,7,0,2310774/clg-vs-cloud9-subaru-invitational-2017
5/14/17,Inferno,5974,CT,12,4,8,0,5752,T,16,11,5,0,2310774/clg-vs-cloud9-subaru-invitational-2017
5/14/17,Overpass,4791,T,16,7,9,0,7906,CT,11,8,3,0,2310715/immunity-vs-tqm-aoc-cybergamer-premier-league-winter-2017
5/14/17,Mirage,4791,CT,12,5,7,0,7906,T,16,10,6,0,2310715/immunity-vs-tqm-aoc-cybergamer-premier-league-winter-2017
5/14/17,Inferno,7491,T,12,5,7,0,7344,CT,16,10,6,0,2308832/jyp-vs-recca-beyondgodlike-csgo-sea-pro-league
5/14/17,Cobblestone,7491,T,5,2,3,0,7344,CT,16,13,3,0,2308832/jyp-vs-recca-beyondgodlike-csgo-sea-pro-league
5/14/17,Train,5005,CT,16,12,4,0,6987,T,8,3,5,0,2310795/complexity-vs-eclipse-americas-minor-north-america-closed-qualifier-pgl-major-krakow-2017
5/14/17,Train,6290,T,16,11,5,0,7879,CT,4,4,0,0,2310794/luminosity-vs-mask-off-americas-minor-north-america-closed-qualifier-pgl-major-krakow-2017
5/14/17,Cache,7557,CT,16,5,11,0,5974,T,13,10,3,0,2310776/misfits-vs-clg-americas-minor-north-america-closed-qualifier-pgl-major-krakow-2017
5/14/17,Cache,5005,CT,16,9,7,0,6811,T,14,6,8,0,2310777/complexity-vs-broken-alliance-americas-minor-north-america-closed-qualifier-pgl-major-krakow-2017
5/14/17,Train,6987,T,16,6,10,0,7263,CT,14,9,5,0,2310780/eclipse-vs-fakeoutnation-americas-minor-north-america-closed-qualifier-pgl-major-krakow-2017
5/14/17,Mirage,6673,CT,16,11,5,0,6290,T,8,4,4,0,2310775/nrg-vs-luminosity-americas-minor-north-america-closed-qualifier-pgl-major-krakow-2017
5/14/17,Inferno,7104,CT,8,4,4,0,7885,T,16,11,5,0,2310778/rush-vs-bushido-boyz-americas-minor-north-america-closed-qualifier-pgl-major-krakow-2017
5/14/17,Cache,5974,T,19,7,8,4,7885,CT,17,8,7,2,2310791/clg-vs-bushido-boyz-americas-minor-north-america-closed-qualifier-pgl-major-krakow-2017
5/14/17,Inferno,7531,T,7,5,2,0,7879,CT,16,10,6,0,2310779/miami-flamingos-vs-mask-off-americas-minor-north-america-closed-qualifier-pgl-major-krakow-2017
5/14/17,Mirage,5946,T,16,9,7,0,7911,CT,7,6,1,0,2310781/evolution-vs-kungar-cis-minor-qualifier-pgl-major-krakow-2017
5/14/17,Inferno,5946,T,16,11,4,1,7911,CT,19,4,11,4,2310781/evolution-vs-kungar-cis-minor-qualifier-pgl-major-krakow-2017
5/14/17,Cobblestone,5946,T,22,4,11,7,7911,CT,20,11,4,5,2310781/evolution-vs-kungar-cis-minor-qualifier-pgl-major-krakow-2017
5/14/17,Overpass,7820,CT,9,5,4,0,7912,T,16,10,6,0,2310782/goodjob-vs-makemistake-cis-minor-qualifier-pgl-major-krakow-2017
5/14/17,Mirage,7820,T,16,9,7,0,7912,CT,7,6,1,0,2310782/goodjob-vs-makemistake-cis-minor-qualifier-pgl-major-krakow-2017
5/14/17,Inferno,7820,T,11,6,5,0,7912,CT,16,9,7,0,2310782/goodjob-vs-makemistake-cis-minor-qualifier-pgl-major-krakow-2017
5/14/17,Cache,5395,CT,16,10,6,0,7532,T,13,5,8,0,2310689/penta-vs-big-esea-season-24-global-challenge-mdl-global-finals
5/14/17,Inferno,5395,T,16,9,7,0,7532,CT,12,6,6,0,2310689/penta-vs-big-esea-season-24-global-challenge-mdl-global-finals
5/14/17,Cache,6669,CT,16,6,10,0,7187,T,13,9,4,0,2310699/binary-dragons-vs-nexus-esl-south-east-europe-championship-season-5
5/14/17,Mirage,6669,T,16,8,8,0,7187,CT,9,7,2,0,2310699/binary-dragons-vs-nexus-esl-south-east-europe-championship-season-5
5/14/17,Mirage,6137,T,16,11,5,0,7010,CT,14,4,10,0,2310773/sk-vs-immortals-subaru-invitational-2017
5/14/17,Inferno,6137,CT,16,13,3,0,7010,T,3,2,1,0,2310773/sk-vs-immortals-subaru-invitational-2017
5/14/17,Mirage,7819,CT,19,8,7,4,7913,T,17,7,8,2,2310784/teamasd-vs-execution-cis-minor-qualifier-pgl-major-krakow-2017
5/14/17,Inferno,7819,CT,16,12,4,0,7913,T,3,3,0,0,2310784/teamasd-vs-execution-cis-minor-qualifier-pgl-major-krakow-2017
5/14/17,Cobblestone,7606,T,8,5,3,0,7660,CT,16,10,6,0,2310749/vici-vs-flash-asia-minor-china-qualifier-pgl-major-krakow-2017
5/14/17,Cache,7606,T,16,10,6,0,7660,CT,13,5,8,0,2310749/vici-vs-flash-asia-minor-china-qualifier-pgl-major-krakow-2017
5/14/17,Overpass,7606,T,7,5,2,0,7660,CT,16,10,6,0,2310749/vici-vs-flash-asia-minor-china-qualifier-pgl-major-krakow-2017
5/14/17,Overpass,6010,CT,16,11,5,0,6468,T,9,4,5,0,2310716/chiefs-vs-legacy-aoc-cybergamer-premier-league-winter-2017
5/14/17,Inferno,6010,T,11,3,8,0,6468,CT,16,12,4,0,2310716/chiefs-vs-legacy-aoc-cybergamer-premier-league-winter-2017
5/14/17,Overpass,5395,CT,16,9,7,0,6301,T,9,6,3,0,2310687/penta-vs-splyce-esea-season-24-global-challenge-mdl-global-finals
5/14/17,Inferno,5395,T,16,9,7,0,6301,CT,11,6,5,0,2310687/penta-vs-splyce-esea-season-24-global-challenge-mdl-global-finals
5/14/17,Cache,7532,T,16,5,11,0,6902,CT,14,10,4,0,2310688/big-vs-godsent-esea-season-24-global-challenge-mdl-global-finals
5/14/17,Overpass,7532,T,5,5,0,0,6902,CT,16,10,6,0,2310688/big-vs-godsent-esea-season-24-global-challenge-mdl-global-finals
5/14/17,Train,7532,T,16,9,7,0,6902,CT,13,6,7,0,2310688/big-vs-godsent-esea-season-24-global-challenge-mdl-global-finals
5/14/17,Cache,7266,T,12,10,2,0,6215,CT,16,5,11,0,2310785/vengeance-vs-log-cis-minor-qualifier-pgl-major-krakow-2017
5/14/17,Mirage,7266,CT,3,3,0,0,6215,T,16,12,4,0,2310785/vengeance-vs-log-cis-minor-qualifier-pgl-major-krakow-2017
5/14/17,Train,5974,T,14,6,8,0,5752,CT,16,9,7,0,2310774/clg-vs-cloud9-subaru-invitational-2017
5/14/17,Inferno,5974,CT,12,4,8,0,5752,T,16,11,5,0,2310774/clg-vs-cloud9-subaru-invitational-2017
5/14/17,Overpass,4791,T,16,7,9,0,7906,CT,11,8,3,0,2310715/immunity-vs-tqm-aoc-cybergamer-premier-league-winter-2017
5/14/17,Mirage,4791,CT,12,5,7,0,7906,T,16,10,6,0,2310715/immunity-vs-tqm-aoc-cybergamer-premier-league-winter-2017
5/14/17,Inferno,7491,T,12,5,7,0,7344,CT,16,10,6,0,2308832/jyp-vs-recca-beyondgodlike-csgo-sea-pro-league
5/14/17,Cobblestone,7491,T,5,2,3,0,7344,CT,16,13,3,0,2308832/jyp-vs-recca-beyondgodlike-csgo-sea-pro-league
5/15/17,Cobblestone,5195,T,16,10,6,0,6758,CT,9,5,4,0,2310838/planetkey-vs-team123-europe-minor-qualifier-4-pgl-major-krakow-2017
5/15/17,Cache,6745,CT,9,8,1,0,7914,T,16,7,9,0,2310844/extatus-vs-en-av-de-lette-europe-minor-qualifier-4-pgl-major-krakow-2017
5/15/17,Mirage,7915,CT,12,9,3,0,7743,T,16,6,10,0,2310839/fantazerbl-vs-opaa-europe-minor-qualifier-4-pgl-major-krakow-2017
5/15/17,Mirage,7187,CT,16,10,6,0,7829,T,7,5,2,0,2310798/nexus-vs-arcade-arcanebet-balkan-proleague-season-2
5/15/17,Train,6636,CT,4,4,0,0,6896,T,16,11,5,0,2310843/eastern-vikings-vs-pride-europe-minor-qualifier-4-pgl-major-krakow-2017
5/15/17,Train,7732,CT,3,2,1,0,7331,T,16,13,3,0,2310845/forcebuy-vs-igamecom-europe-minor-qualifier-4-pgl-major-krakow-2017
5/15/17,Cache,7904,T,9,6,3,0,7615,CT,16,9,7,0,2310796/saltbae-vs-hop-arcanebet-balkan-proleague-season-2
5/15/17,Train,7865,T,9,3,6,0,7397,CT,16,12,4,0,2310841/havu-vs-outlaws-europe-minor-qualifier-4-pgl-major-krakow-2017
5/15/17,Train,7649,T,8,4,4,0,4894,CT,16,11,5,0,2310840/wysix-vs-aligon-europe-minor-qualifier-4-pgl-major-krakow-2017
5/15/17,Overpass,7009,CT,16,12,4,0,7339,T,4,3,1,0,2310842/memyselfi-vs-kpi-europe-minor-qualifier-4-pgl-major-krakow-2017
5/15/17,Cobblestone,7615,T,16,13,3,0,7904,CT,2,2,0,0,2310797/hop-vs-saltbae-arcanebet-balkan-proleague-season-2
5/15/17,Inferno,6762,T,14,5,9,0,7870,CT,16,10,6,0,2310800/bpro-vs-invictus-aquilas-esl-south-east-europe-championship-season-5
5/15/17,Cobblestone,6762,CT,16,9,7,0,7870,T,14,6,8,0,2310800/bpro-vs-invictus-aquilas-esl-south-east-europe-championship-season-5
5/15/17,Cache,6762,T,22,9,6,7,7870,CT,20,6,9,5,2310800/bpro-vs-invictus-aquilas-esl-south-east-europe-championship-season-5
5/15/17,Mirage,6662,T,2,2,0,0,7187,CT,16,13,3,0,2310772/vatos-locos-vs-nexus-esl-south-east-europe-championship-season-5
5/15/17,Inferno,6662,T,14,9,5,0,7187,CT,16,6,10,0,2310772/vatos-locos-vs-nexus-esl-south-east-europe-championship-season-5
5/15/17,Cache,7421,T,16,11,5,0,7567,CT,13,4,9,0,2308831/fire-dragoon-vs-boot-ds-beyondgodlike-csgo-sea-pro-league
5/15/17,Overpass,7421,CT,13,5,8,0,7567,T,16,10,6,0,2308831/fire-dragoon-vs-boot-ds-beyondgodlike-csgo-sea-pro-league
5/15/17,Cache,7218,CT,16,9,7,0,5680,T,11,6,5,0,2310717/funky-monkeys-vs-athletico-aoc-cybergamer-premier-league-winter-2017
5/15/17,Mirage,7218,T,16,6,10,0,5680,CT,11,9,2,0,2310717/funky-monkeys-vs-athletico-aoc-cybergamer-premier-league-winter-2017
5/15/17,Nuke,6896,T,9,7,2,0,6978,CT,16,8,8,0,2310654/pride-vs-singularity-dolphincs-shoot-em-up-3
5/15/17,Train,6896,T,16,8,8,0,6978,CT,7,7,0,0,2310654/pride-vs-singularity-dolphincs-shoot-em-up-3
5/15/17,Mirage,6896,CT,16,6,10,0,6978,T,14,9,5,0,2310654/pride-vs-singularity-dolphincs-shoot-em-up-3
5/15/17,Overpass,7397,T,12,7,5,0,7638,CT,16,8,8,0,2310631/outlaws-vs-chrome-cevo-main-season-12-europe
5/15/17,Mirage,7397,CT,16,11,5,0,7638,T,4,4,0,0,2310631/outlaws-vs-chrome-cevo-main-season-12-europe
5/15/17,Inferno,7397,T,16,12,4,0,7638,CT,4,3,1,0,2310631/outlaws-vs-chrome-cevo-main-season-12-europe
5/15/17,Cobblestone,6137,T,12,8,4,0,5752,CT,16,7,9,0,2310799/sk-vs-cloud9-subaru-invitational-2017
5/15/17,Train,6137,CT,14,8,6,0,5752,T,16,7,9,0,2310799/sk-vs-cloud9-subaru-invitational-2017
5/15/17,Mirage,7835,T,6,3,3,0,6669,CT,16,12,4,0,2310789/impossible-vs-binary-dragons-the-adria-masters-season-1
5/15/17,Nuke,7835,T,3,3,0,0,6669,CT,16,12,4,0,2310789/impossible-vs-binary-dragons-the-adria-masters-season-1
5/15/17,Cobblestone,6745,CT,16,14,2,0,7785,T,1,1,0,0,2310790/extatus-vs-fury-the-adria-masters-season-1
5/15/17,Inferno,6745,CT,16,12,4,0,7785,T,9,3,6,0,2310790/extatus-vs-fury-the-adria-masters-season-1
5/15/17,Cobblestone,5195,T,16,10,6,0,6758,CT,9,5,4,0,2310838/planetkey-vs-team123-europe-minor-qualifier-4-pgl-major-krakow-2017
5/15/17,Cache,6745,CT,9,8,1,0,7914,T,16,7,9,0,2310844/extatus-vs-en-av-de-lette-europe-minor-qualifier-4-pgl-major-krakow-2017
5/15/17,Mirage,7915,CT,12,9,3,0,7743,T,16,6,10,0,2310839/fantazerbl-vs-opaa-europe-minor-qualifier-4-pgl-major-krakow-2017
5/15/17,Mirage,7187,CT,16,10,6,0,7829,T,7,5,2,0,2310798/nexus-vs-arcade-arcanebet-balkan-proleague-season-2
5/15/17,Train,6636,CT,4,4,0,0,6896,T,16,11,5,0,2310843/eastern-vikings-vs-pride-europe-minor-qualifier-4-pgl-major-krakow-2017
5/15/17,Train,7732,CT,3,2,1,0,7331,T,16,13,3,0,2310845/forcebuy-vs-igamecom-europe-minor-qualifier-4-pgl-major-krakow-2017
5/15/17,Cache,7904,T,9,6,3,0,7615,CT,16,9,7,0,2310796/saltbae-vs-hop-arcanebet-balkan-proleague-season-2
5/15/17,Train,7865,T,9,3,6,0,7397,CT,16,12,4,0,2310841/havu-vs-outlaws-europe-minor-qualifier-4-pgl-major-krakow-2017
5/15/17,Train,7649,T,8,4,4,0,4894,CT,16,11,5,0,2310840/wysix-vs-aligon-europe-minor-qualifier-4-pgl-major-krakow-2017
5/15/17,Overpass,7009,CT,16,12,4,0,7339,T,4,3,1,0,2310842/memyselfi-vs-kpi-europe-minor-qualifier-4-pgl-major-krakow-2017
5/15/17,Cobblestone,7615,T,16,13,3,0,7904,CT,2,2,0,0,2310797/hop-vs-saltbae-arcanebet-balkan-proleague-season-2
5/15/17,Inferno,6762,T,14,5,9,0,7870,CT,16,10,6,0,2310800/bpro-vs-invictus-aquilas-esl-south-east-europe-championship-season-5
5/15/17,Cobblestone,6762,CT,16,9,7,0,7870,T,14,6,8,0,2310800/bpro-vs-invictus-aquilas-esl-south-east-europe-championship-season-5
5/15/17,Cache,6762,T,22,9,6,7,7870,CT,20,6,9,5,2310800/bpro-vs-invictus-aquilas-esl-south-east-europe-championship-season-5
5/15/17,Mirage,6662,T,2,2,0,0,7187,CT,16,13,3,0,2310772/vatos-locos-vs-nexus-esl-south-east-europe-championship-season-5
5/15/17,Inferno,6662,T,14,9,5,0,7187,CT,16,6,10,0,2310772/vatos-locos-vs-nexus-esl-south-east-europe-championship-season-5
5/15/17,Cache,7421,T,16,11,5,0,7567,CT,13,4,9,0,2308831/fire-dragoon-vs-boot-ds-beyondgodlike-csgo-sea-pro-league
5/15/17,Overpass,7421,CT,13,5,8,0,7567,T,16,10,6,0,2308831/fire-dragoon-vs-boot-ds-beyondgodlike-csgo-sea-pro-league
5/15/17,Cache,7218,CT,16,9,7,0,5680,T,11,6,5,0,2310717/funky-monkeys-vs-athletico-aoc-cybergamer-premier-league-winter-2017
5/15/17,Mirage,7218,T,16,6,10,0,5680,CT,11,9,2,0,2310717/funky-monkeys-vs-athletico-aoc-cybergamer-premier-league-winter-2017
5/15/17,Nuke,6896,T,9,7,2,0,6978,CT,16,8,8,0,2310654/pride-vs-singularity-dolphincs-shoot-em-up-3
5/15/17,Train,6896,T,16,8,8,0,6978,CT,7,7,0,0,2310654/pride-vs-singularity-dolphincs-shoot-em-up-3
5/15/17,Mirage,6896,CT,16,6,10,0,6978,T,14,9,5,0,2310654/pride-vs-singularity-dolphincs-shoot-em-up-3
5/15/17,Overpass,7397,T,12,7,5,0,7638,CT,16,8,8,0,2310631/outlaws-vs-chrome-cevo-main-season-12-europe
5/15/17,Mirage,7397,CT,16,11,5,0,7638,T,4,4,0,0,2310631/outlaws-vs-chrome-cevo-main-season-12-europe
5/15/17,Inferno,7397,T,16,12,4,0,7638,CT,4,3,1,0,2310631/outlaws-vs-chrome-cevo-main-season-12-europe
5/15/17,Cobblestone,6137,T,12,8,4,0,5752,CT,16,7,9,0,2310799/sk-vs-cloud9-subaru-invitational-2017
5/15/17,Train,6137,CT,14,8,6,0,5752,T,16,7,9,0,2310799/sk-vs-cloud9-subaru-invitational-2017
5/15/17,Mirage,7835,T,6,3,3,0,6669,CT,16,12,4,0,2310789/impossible-vs-binary-dragons-the-adria-masters-season-1
5/15/17,Nuke,7835,T,3,3,0,0,6669,CT,16,12,4,0,2310789/impossible-vs-binary-dragons-the-adria-masters-season-1
5/15/17,Cobblestone,6745,CT,16,14,2,0,7785,T,1,1,0,0,2310790/extatus-vs-fury-the-adria-masters-season-1
5/15/17,Inferno,6745,CT,16,12,4,0,7785,T,9,3,6,0,2310790/extatus-vs-fury-the-adria-masters-season-1
5/16/17,Train,5752,T,4,4,0,0,6615,CT,16,11,5,0,2310859/cloud9-vs-optic-ecs-season-3-north-america
5/16/17,Overpass,7701,CT,16,11,5,0,6998,T,5,4,1,0,2310881/imperial-vs-inetkoxtv-geforce-cup-2017-closed-qualifier
5/16/17,Cobblestone,6998,CT,16,8,8,0,4468,T,12,7,5,0,2310594/inetkoxtv-vs-x6tence-geforce-cup-2017-closed-qualifier
5/16/17,Train,5991,T,10,6,4,0,6665,CT,16,9,7,0,2310804/envyus-vs-astralis-ecs-season-3-europe
5/16/17,Overpass,7701,CT,19,11,4,4,7124,T,17,4,11,2,2310593/imperial-vs-passions-geforce-cup-2017-closed-qualifier
